"movieId","title","imdbId","runtime","imdbRating","revenue","released","budget","genre"
"4800","King Solomon's Mines","0029081","77","6.5","","1937-07-26","","Action"
"4800","King Solomon's Mines","0029081","77","6.5","","1937-07-26","","Drama"
"4800","King Solomon's Mines","0029081","77","6.5","","1937-07-26","","Adventure"
"1933","Life of Emile Zola, The","0029146","116","7.3","","1937-10-02","","Drama"
"944","Lost Horizon","0029162","97","7.8","","1937-09-01","4000000","Drama"
"8712","My Favorite Wife","0029284","88","7.4","","1940-05-17","","Comedy"
"8712","My Favorite Wife","0029284","88","7.4","","1940-05-17","","Romance"
"25839","Nothing Sacred","0029322","77","7.4","","1937-11-26","","Romance"
"25839","Nothing Sacred","0029322","77","7.4","","1937-11-26","","Comedy"
"25839","Nothing Sacred","0029322","77","7.4","","1937-11-26","","Drama"
"6035","Pépé le Moko","0029453","94","7.8","155895","1941-03-03","","Drama"
"6035","Pépé le Moko","0029453","94","7.8","155895","1941-03-03","","Romance"
"6035","Pépé le Moko","0029453","94","7.8","155895","1941-03-03","","Crime"
"1066","Shall We Dance","0029546","109","7.6","","1937-05-07","","Musical"
"1066","Shall We Dance","0029546","109","7.6","","1937-05-07","","Comedy"
"1066","Shall We Dance","0029546","109","7.6","","1937-05-07","","Romance"
"594","Snow White and the Seven Dwarfs","0029583","83","7.7","184925486","1938-02-04","1488423","Musical"
"594","Snow White and the Seven Dwarfs","0029583","83","7.7","184925486","1938-02-04","1488423","Animation"
"594","Snow White and the Seven Dwarfs","0029583","83","7.7","184925486","1938-02-04","1488423","Children"
"594","Snow White and the Seven Dwarfs","0029583","83","7.7","184925486","1938-02-04","1488423","Drama"
"594","Snow White and the Seven Dwarfs","0029583","83","7.7","184925486","1938-02-04","1488423","Fantasy"
"25841","Stage Door","0029604","92","7.9","","1937-10-08","","Drama"
"3217","Star Is Born, A","0029606","111","7.7","","1937-04-27","","Drama"
"32349","Stella Dallas","0029608","106","7.5","","1937-08-06","","Drama"
"25842","Topper","0029682","97","7.4","","1937-07-16","500000","Fantasy"
"25842","Topper","0029682","97","7.4","","1937-07-16","500000","Romance"
"25842","Topper","0029682","97","7.4","","1937-07-16","500000","Comedy"
"60343","Wee Willie Winkie","0029751","100","7.1","","1937-07-30","","Adventure"
"6515","You Only Live Once","0029808","86","7.4","","1937-01-29","575","Film-Noir"
"6515","You Only Live Once","0029808","86","7.4","","1937-01-29","575","Crime"
"940","Adventures of Robin Hood, The","0029843","102","8.0","","1938-05-14","1900000","Action"
"940","Adventures of Robin Hood, The","0029843","102","8.0","","1938-05-14","1900000","Romance"
"940","Adventures of Robin Hood, The","0029843","102","8.0","","1938-05-14","1900000","Adventure"
"8600","Angels with Dirty Faces","0029870","97","8.0","","1938-11-26","","Film-Noir"
"8600","Angels with Dirty Faces","0029870","97","8.0","","1938-11-26","","Drama"
"8600","Angels with Dirty Faces","0029870","97","8.0","","1938-11-26","","Thriller"
"8600","Angels with Dirty Faces","0029870","97","8.0","","1938-11-26","","Crime"
"955","Bringing Up Baby","0029947","102","8.0","","1938-02-18","1073000","Comedy"
"955","Bringing Up Baby","0029947","102","8.0","","1938-02-18","1073000","Romance"
"1099","Christmas Carol, A","0029992","69","7.5","","1938-12-16","","Fantasy"
"1099","Christmas Carol, A","0029992","69","7.5","","1938-12-16","","Children"
"1099","Christmas Carol, A","0029992","69","7.5","","1938-12-16","","Drama"
"25850","Holiday","0030241","95","7.9","","1938-06-15","","Comedy"
"25850","Holiday","0030241","95","7.9","","1938-06-15","","Drama"
"25850","Holiday","0030241","95","7.9","","1938-06-15","","Romance"
"7078","Jezebel","0030287","104","7.6","","1938-03-26","1250000","Drama"
"98611","Just Around the Corner","0030302","70","6.6","","1938-11-11","","Musical"
"98611","Just Around the Corner","0030302","70","6.6","","1938-11-11","","Comedy"
"2208","Lady Vanishes, The","0030341","96","8.0","","1938-11-01","","Thriller"
"2208","Lady Vanishes, The","0030341","96","8.0","","1938-11-01","","Drama"
"2208","Lady Vanishes, The","0030341","96","8.0","","1938-11-01","","Mystery"
"98803","Little Miss Broadway","0030371","72","6.6","","1938-07-29","","Musical"
"98803","Little Miss Broadway","0030371","72","6.6","","1938-07-29","","Drama"
"7086","Pygmalion","0030637","89","7.9","","1939-03-03","350000","Comedy"
"7086","Pygmalion","0030637","89","7.9","","1939-03-03","350000","Drama"
"98441","Rebecca of Sunnybrook Farm","0030657","81","7.1","","1938-03-18","","Comedy"
"98441","Rebecca of Sunnybrook Farm","0030657","81","7.1","","1938-03-18","","Drama"
"98441","Rebecca of Sunnybrook Farm","0030657","81","7.1","","1938-03-18","","Musical"
"98441","Rebecca of Sunnybrook Farm","0030657","81","7.1","","1938-03-18","","Children"
"34002","Room Service","0030696","78","6.8","","1938-09-30","","Comedy"
"1934","You Can't Take It with You","0030993","126","8.0","7433101","1938-11-03","1644736","Romance"
"1934","You Can't Take It with You","0030993","126","8.0","7433101","1938-11-03","1644736","Comedy"
"7831","Another Thin Man","0031047","103","7.5","","1939-11-17","","Comedy"
"7831","Another Thin Man","0031047","103","7.5","","1939-11-17","","Mystery"
"7831","Another Thin Man","0031047","103","7.5","","1939-11-17","","Crime"
"7831","Another Thin Man","0031047","103","7.5","","1939-11-17","","Drama"
"7831","Another Thin Man","0031047","103","7.5","","1939-11-17","","Romance"
"34018","At the Circus","0031060","87","6.9","","1939-10-20","","Comedy"
"34018","At the Circus","0031060","87","6.9","","1939-10-20","","Musical"
"7061","Dark Victory","0031210","104","7.6","","1939-04-22","","Romance"
"7061","Dark Victory","0031210","104","7.6","","1939-04-22","","Drama"
"6412","Destry Rides Again","0031225","94","7.8","","1939-12-29","","Western"
"6412","Destry Rides Again","0031225","94","7.8","","1939-12-29","","Comedy"
"25852","Gaslight","0031359","84","7.4","","1952-11-10","","Mystery"
"25852","Gaslight","0031359","84","7.4","","1952-11-10","","Thriller"
"920","Gone with the Wind","0031381","238","8.2","402352579","1940-01-17","4000000","Drama"
"920","Gone with the Wind","0031381","238","8.2","402352579","1940-01-17","4000000","Romance"
"920","Gone with the Wind","0031381","238","8.2","402352579","1940-01-17","4000000","War"
"7311","Goodbye, Mr. Chips","0031385","114","7.8","","1939-07-28","","Drama"
"7311","Goodbye, Mr. Chips","0031385","114","7.8","","1939-07-28","","Romance"
"2899","Gulliver's Travels","0031397","76","6.8","","1939-12-22","","Animation"
"2899","Gulliver's Travels","0031397","76","6.8","","1939-12-22","","Children"
"2899","Gulliver's Travels","0031397","76","6.8","","1939-12-22","","Adventure"
"7840","Gunga Din","0031398","117","7.5","2807000","1939-02-17","1915000","Adventure"
"7840","Gunga Din","0031398","117","7.5","2807000","1939-02-17","1915000","War"
"7840","Gunga Din","0031398","117","7.5","2807000","1939-02-17","1915000","Comedy"
"8404","Hound of the Baskervilles, The","0031448","80","7.6","","1939-03-31","","Crime"
"8404","Hound of the Baskervilles, The","0031448","80","7.6","","1939-03-31","","Thriller"
"8404","Hound of the Baskervilles, The","0031448","80","7.6","","1939-03-31","","Mystery"
"7079","Hunchback of Notre Dame, The","0031455","117","7.9","6877900","1939-12-29","1800000","Drama"
"2207","Jamaica Inn","0031505","98","6.3","","1939-10-13","","Drama"
"917","Little Princess, The","0031580","93","7.3","","1939-03-17","","Children"
"917","Little Princess, The","0031580","93","7.3","","1939-03-17","","Drama"
"6513","Made for Each Other","0031602","92","6.5","","1939-02-10","","Comedy"
"6513","Made for Each Other","0031602","92","6.5","","1939-02-10","","Romance"
"6513","Made for Each Other","0031602","92","6.5","","1939-02-10","","Drama"
"954","Mr. Smith Goes to Washington","0031679","129","8.3","9600000","1939-10-19","1500000","Drama"
"936","Ninotchka","0031725","110","8.0","2279000","1940-02-01","1365000","Comedy"
"936","Ninotchka","0031725","110","8.0","2279000","1940-02-01","1365000","Romance"
"4178","Of Mice and Men","0031742","106","7.8","","1940-01-12","","Drama"
"2847","Only Angels Have Wings","0031762","121","7.7","","1939-05-15","","Drama"
"2847","Only Angels Have Wings","0031762","121","7.7","","1939-05-15","","Romance"
"2847","Only Angels Have Wings","0031762","121","7.7","","1939-05-15","","Adventure"
"6783","Rules of the Game, The (La règle du jeu)","0031885","110","8.1","","1950-04-08","8847685","Drama"
"6783","Rules of the Game, The (La règle du jeu)","0031885","110","8.1","","1950-04-08","8847685","Comedy"
"2649","Son of Frankenstein","0031951","99","7.2","","1939-01-13","420000","Horror"
"7072","Stagecoach","0031971","96","7.9","1103757","1939-03-02","531374","Drama"
"7072","Stagecoach","0031971","96","7.9","1103757","1939-03-02","531374","Western"
"7072","Stagecoach","0031971","96","7.9","1103757","1939-03-02","531374","Action"
"7072","Stagecoach","0031971","96","7.9","1103757","1939-03-02","531374","Romance"
"99276","Susannah of the Mounties","0031995","79","6.7","","1939-06-23","","Drama"
"59180","Tarzan Finds a Son!","0032007","82","7.0","","1939-06-16","","Adventure"
"59180","Tarzan Finds a Son!","0032007","82","7.0","","1939-06-16","","Action"
"962","They Made Me a Criminal","0032022","92","7.1","","1939-01-28","","Drama"
"962","They Made Me a Criminal","0032022","92","7.1","","1939-01-28","","Crime"
"919","Wizard of Oz, The","0032138","102","8.1","33754967","1939-08-25","2777000","Adventure"
"919","Wizard of Oz, The","0032138","102","8.1","33754967","1939-08-25","2777000","Fantasy"
"919","Wizard of Oz, The","0032138","102","8.1","33754967","1939-08-25","2777000","Children"
"919","Wizard of Oz, The","0032138","102","8.1","33754967","1939-08-25","2777000","Musical"
"927","Women, The","0032143","133","8.0","2270000","1939-09-01","1688000","Comedy"
"25856","Wuthering Heights","0032145","104","7.7","","1939-04-07","","Drama"
"25856","Wuthering Heights","0032145","104","7.7","","1939-04-07","","Romance"
"3929","Bank Dick, The","0032234","72","7.4","","1940-11-29","","Comedy"
"1282","Fantasia","0032455","125","7.8","83320000","1940-12-25","2280000","Fantasy"
"1282","Fantasia","0032455","125","7.8","83320000","1940-12-25","2280000","Musical"
"1282","Fantasia","0032455","125","7.8","83320000","1940-12-25","2280000","Animation"
"1282","Fantasia","0032455","125","7.8","83320000","1940-12-25","2280000","Children"
"929","Foreign Correspondent","0032484","120","7.6","","1940-08-16","","Drama"
"929","Foreign Correspondent","0032484","120","7.6","","1940-08-16","","Film-Noir"
"929","Foreign Correspondent","0032484","120","7.6","","1940-08-16","","Mystery"
"929","Foreign Correspondent","0032484","120","7.6","","1940-08-16","","Thriller"
"37211","Go West","0032536","80","6.9","","1940-12-06","","Musical"
"37211","Go West","0032536","80","6.9","","1940-12-06","","Western"
"37211","Go West","0032536","80","6.9","","1940-12-06","","Comedy"
"3095","Grapes of Wrath, The","0032551","129","8.1","","1940-03-15","750000","Drama"
"1281","Great Dictator, The","0032553","125","8.5","11000000","1941-03-07","2000000","Comedy"
"1281","Great Dictator, The","0032553","125","8.5","11000000","1941-03-07","2000000","War"
"1281","Great Dictator, The","0032553","125","8.5","11000000","1941-03-07","2000000","Drama"
"951","His Girl Friday","0032599","92","8.0","","1940-01-18","","Romance"
"951","His Girl Friday","0032599","92","8.0","","1940-01-18","","Comedy"
"25865","Letter, The","0032701","95","7.7","","1940-11-23","","Film-Noir"
"25865","Letter, The","0032701","95","7.7","","1940-11-23","","Drama"
"941","Mark of Zorro, The","0032762","94","7.6","","1940-11-08","","Adventure"
"2637","Mummy's Hand, The","0032818","67","6.1","","1940-09-20","","Horror"
"8522","My Little Chickadee","0032828","83","7.0","","1940-03-15","","Comedy"
"8522","My Little Chickadee","0032828","83","7.0","","1940-03-15","","Western"
"3870","Our Town","0032881","90","6.8","","1940-05-24","","Drama"
"898","Philadelphia Story, The","0032904","112","8.1","","1940-12-26","","Drama"
"898","Philadelphia Story, The","0032904","112","8.1","","1940-12-26","","Comedy"
"898","Philadelphia Story, The","0032904","112","8.1","","1940-12-26","","Romance"
"596","Pinocchio","0032910","88","7.5","84300000","1940-02-23","2600000","Children"
"596","Pinocchio","0032910","88","7.5","84300000","1940-02-23","2600000","Animation"
"596","Pinocchio","0032910","88","7.5","84300000","1940-02-23","2600000","Musical"
"596","Pinocchio","0032910","88","7.5","84300000","1940-02-23","2600000","Fantasy"
"7579","Pride and Prejudice","0032943","118","7.5","","1940-07-26","","Drama"
"7579","Pride and Prejudice","0032943","118","7.5","","1940-07-26","","Romance"
"7579","Pride and Prejudice","0032943","118","7.5","","1940-07-26","","Comedy"
"928","Rebecca","0032976","130","8.2","6000000","1940-04-12","1288000","Romance"
"928","Rebecca","0032976","130","8.2","6000000","1940-04-12","1288000","Mystery"
"928","Rebecca","0032976","130","8.2","6000000","1940-04-12","1288000","Thriller"
"928","Rebecca","0032976","130","8.2","6000000","1940-04-12","1288000","Drama"
"5232","Road to Singapore","0032993","85","7.1","","1940-03-22","","Comedy"
"5232","Road to Singapore","0032993","85","7.1","","1940-03-22","","Musical"
"3122","Santa Fe Trail","0033021","110","6.3","","1940-12-28","","Western"
"3122","Santa Fe Trail","0033021","110","6.3","","1940-12-28","","Drama"
"3122","Santa Fe Trail","0033021","110","6.3","","1940-12-28","","Romance"
"3097","Shop Around the Corner, The","0033045","99","8.1","","1940-01-12","","Romance"
"3097","Shop Around the Corner, The","0033045","99","8.1","","1940-01-12","","Drama"
"3097","Shop Around the Corner, The","0033045","99","8.1","","1940-01-12","","Comedy"
"7219","They Drive by Night","0033149","95","7.3","","1940-08-03","","Drama"
"32844","Waterloo Bridge","0033238","108","7.8","","1940-05-17","","Drama"
"32844","Waterloo Bridge","0033238","108","7.8","","1940-05-17","","War"
"32844","Waterloo Bridge","0033238","108","7.8","","1940-05-17","","Romance"
"25868","Ball of Fire","0033373","111","7.8","","1941-12-02","","Romance"
"25868","Ball of Fire","0033373","111","7.8","","1941-12-02","","Comedy"
"32882","Big Store, The","0033388","83","6.6","","1941-06-20","","Comedy"
"32882","Big Store, The","0033388","83","6.6","","1941-06-20","","Musical"
"923","Citizen Kane","0033467","119","8.4","23217674","1941-09-05","839727","Drama"
"923","Citizen Kane","0033467","119","8.4","23217674","1941-09-05","839727","Mystery"
"7208","Dr. Jekyll and Mr. Hyde","0033553","113","6.9","","1941-09-01","","Horror"
"7208","Dr. Jekyll and Mr. Hyde","0033553","113","6.9","","1941-09-01","","Drama"
"1029","Dumbo","0033563","64","7.3","1600000","1941-10-31","812000","Musical"
"1029","Dumbo","0033563","64","7.3","1600000","1941-10-31","812000","Animation"
"1029","Dumbo","0033563","64","7.3","1600000","1941-10-31","812000","Children"
"1029","Dumbo","0033563","64","7.3","1600000","1941-10-31","812000","Drama"
"42681","49th Parallel","0033627","104","7.5","","1942-04-15","","Thriller"
"42681","49th Parallel","0033627","104","7.5","","1942-04-15","","Drama"
"42681","49th Parallel","0033627","104","7.5","","1942-04-15","","Adventure"
"42681","49th Parallel","0033627","104","7.5","","1942-04-15","","War"
"7216","High Sierra","0033717","100","7.6","","1941-01-25","455000","Drama"
"7216","High Sierra","0033717","100","7.6","","1941-01-25","455000","Crime"
"7216","High Sierra","0033717","100","7.6","","1941-01-25","455000","Film-Noir"
"7216","High Sierra","0033717","100","7.6","","1941-01-25","455000","Thriller"
"1935","How Green Was My Valley","0033729","118","7.8","6000000","1942-04-09","1250000","Drama"
"1935","How Green Was My Valley","0033729","118","7.8","6000000","1942-04-09","1250000","Musical"
"1935","How Green Was My Valley","0033729","118","7.8","6000000","1942-04-09","1250000","Romance"
"8465","Johnny Eager","0033774","107","7.1","","1942-01-17","","Crime"
"8465","Johnny Eager","0033774","107","7.1","","1942-01-17","","Drama"
"8465","Johnny Eager","0033774","107","7.1","","1942-01-17","","Film-Noir"
"8465","Johnny Eager","0033774","107","7.1","","1942-01-17","","Romance"
"2935","Lady Eve, The","0033804","94","8.0","","1941-03-21","","Comedy"
"2935","Lady Eve, The","0033804","94","8.0","","1941-03-21","","Romance"
"4801","Little Foxes, The","0033836","116","8.2","","1941-08-29","","Drama"
